iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
CHL,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,597252.8547030576,,annual,,
CHL,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,557013.3245227676,,annual,,
CHL,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1120252.501565984,,annual,,
CHL,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,531493.5970718656,,annual,,
CHL,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,4728686.229341503,,annual,,
CHL,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3520742.465188544,,annual,,
CHL,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,467760.5709189032,,annual,,
CHL,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,396712.442778646,,annual,,
CHL,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,2012316.9079916985,,annual,,
CHL,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,2012316.9079916985,,annual,,
CHL,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1392930.4077321698,,annual,,
CHN,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,461832873.3738264,,annual,,
CHN,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,591366889.1165559,,annual,,
CHN,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,657299120.4327207,,annual,,
CHN,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,788264383.749408,,annual,,
CHN,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,885838670.0910753,,annual,,
CHN,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,970572968.821972,,annual,,
CHN,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1219991478.2267466,,annual,,
CHN,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1383235101.0303054,,annual,,
CHN,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1516958492.7174215,,annual,,
CHN,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1516958492.7174218,,annual,,
CHN,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1116694463.22904,,annual,,
CIV,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,54557.7464107999,,annual,,
CIV,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,8687.2886122,,annual,,
CIV,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,57341.38860860009,,annual,,
CIV,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,8288.8209854,,annual,,
CIV,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,33592.69930299983,,annual,,
CIV,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,9060.4738356,,annual,,
CIV,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,136514.95738479984,,annual,,
CIV,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,9283.3203184,,annual,,
CIV,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,8997.021487,,annual,,
CIV,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,8997.021487,,annual,,
CIV,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,6451.1433138450975,,annual,,
CMR,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,4353.641638,,annual,,
CMR,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,398201.76996220014,,annual,,
CMR,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,407452.0259417997,,annual,,
CMR,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,391848.9226478003,,annual,,
CMR,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,316910.8579656001,,annual,,
CMR,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,501459.0210740001,,annual,,
CMR,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,71083.7362395998,,annual,,
CMR,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,254930.7777336001,,annual,,
CMR,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,33624.39708399995,,annual,,
CMR,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,33624.397083999946,,annual,,
CMR,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,24109.73506553757,,annual,,
COD,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,35.254478500000005,,annual,,
COD,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,33.609941400000004,,annual,,
COD,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,19.8559748,,annual,,
COD,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,17.2788779,,annual,,
COD,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,16.379565099999997,,annual,,
COD,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,16.1166591,,annual,,
COD,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,6.1941582,,annual,,
COD,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,7.098124399999999,,annual,,
COD,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,7.41719264,,annual,,
COD,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,7.417192640000001,,annual,,
COD,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,5.31835705585184,,annual,,
COG,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,731224.7511840515,,annual,,
COG,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,815878.3991917237,,annual,,
COG,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,718992.3834362635,,annual,,
COG,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,901358.0020503268,,annual,,
COG,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1515191.344160722,,annual,,
COG,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1608029.5565985483,,annual,,
COG,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,2307158.233773293,,annual,,
COG,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,2209564.183377716,,annual,,
COG,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1958718.7395229223,,annual,,
COG,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1958718.7395229223,,annual,,
COG,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1438637.6073789585,,annual,,
COK,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,679.3437283999986,,annual,,
COK,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,3195.8113200000003,,annual,,
COK,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,4097.211007600001,,annual,,
COK,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,5844.935879999997,,annual,,
COK,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,6027.4501564,,annual,,
COK,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,6031.985920399998,,annual,,
COK,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,11919.2352762,,annual,,
COK,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,15082.321552,,annual,,
COK,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,15945.344023800004,,annual,,
COK,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,15945.344023800002,,annual,,
COK,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,12420.306820458536,,annual,,
COL,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,66828.75535918825,,annual,,
COL,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,65042.28081827096,,annual,,
COL,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,329293.5240875274,,annual,,
COL,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,781179.2925330296,,annual,,
COL,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,66497.24164231388,,annual,,
COL,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,76098.82789438298,,annual,,
COL,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,47069.52202237439,,annual,,
COL,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,44441.41201696343,,annual,,
COL,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,58266.218687076456,,annual,,
COL,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,58266.218687076456,,annual,,
COL,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,42795.30886778135,,annual,,
COM,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,138.5471957252212,,annual,,
COM,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,160.38867223016558,,annual,,
COM,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,194.1026033697088,,annual,,
COM,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,216.07484023097925,,annual,,
COM,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,216.45638770354236,,annual,,
COM,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,222.5770438592425,,annual,,
COM,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,226.1686846596341,,annual,,
COM,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,209.6469383778992,,annual,,
COM,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,209.7204557533444,,annual,,
COM,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,209.7204557533444,,annual,,
COM,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,154.03525202240257,,annual,,
CPV,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,642.1788132892461,,annual,,
CPV,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,666.6785411391038,,annual,,
CPV,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,662.0821038408864,,annual,,
CPV,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,678.9914192955398,,annual,,
CPV,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,630.9539882768365,,annual,,
CPV,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,648.6850455423606,,annual,,
CPV,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,659.1481627739166,,annual,,
CPV,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,686.3898119947345,,annual,,
CPV,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,665.1014657505666,,annual,,
CPV,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,665.1014657505666,,annual,,
CPV,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,486.1237484581465,,annual,,
CRI,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,234.8931693456552,,annual,,
CRI,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,433.2183331050285,,annual,,
CRI,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,91.09626557383714,,annual,,
CRI,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,355.52903285326335,,annual,,
CRI,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,213.5766904653615,,annual,,
CRI,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,6500.858057112684,,annual,,
CRI,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,5037.507966571777,,annual,,
CRI,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,4678.316210141864,,annual,,
CRI,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,16.35890893612259,,annual,,
CRI,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,16.35890893612259,,annual,,
CRI,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,12.015273625720187,,annual,,
CUB,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,4222483.075658,,annual,,
CUB,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,4280766.273648601,,annual,,
CUB,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2254335.0595832,,annual,,
CUB,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1999260.3800932004,,annual,,
CUB,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1747859.8280169996,,annual,,
CUB,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,29315.1281462,,annual,,
CUB,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,90055.75754619911,,annual,,
CUB,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1339725.5461644,,annual,,
CUB,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,2258324.362458799,,annual,,
CUB,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,2258324.3624587995,,annual,,
CUB,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1619288.5759381957,,annual,,
CUW,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CUW,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CYM,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,418.3056587527248,,annual,,
CYM,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,437.7580612789212,,annual,,
CYM,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,451.0768695383221,,annual,,
CYM,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,439.8777981387891,,annual,,
CYM,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,608.0976620486788,,annual,,
CYM,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,528.6611297304327,,annual,,
CYM,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,574.1679146838139,,annual,,
CYM,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,570.2376777186962,,annual,,
CYM,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,597.9875627936318,,annual,,
CYM,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,597.987562793632,,annual,,
CYM,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,437.07008708594753,,annual,,
CYP,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,6425.991999995772,,annual,,
CYP,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,7211.93718557372,,annual,,
CYP,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,7683.312219523659,,annual,,
CYP,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,7723.243896096322,,annual,,
CYP,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,7685.94837477812,,annual,,
CYP,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,7535.172993667991,,annual,,
CYP,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,7450.255325500937,,annual,,
CYP,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,7645.127961449961,,annual,,
CYP,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,7629.611685243453,,annual,,
CYP,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,7629.611685243453,,annual,,
CYP,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,5638.115980536119,,annual,,
CZE,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,9890081.424582284,,annual,,
CZE,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,6253070.593792297,,annual,,
CZE,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,5152275.888125285,,annual,,
CZE,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4671772.000144186,,annual,,
CZE,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,3610921.579935976,,annual,,
CZE,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,4389443.118427997,,annual,,
CZE,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,6743675.317309676,,annual,,
CZE,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,6214082.9180677645,,annual,,
CZE,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,5803480.768977365,,annual,,
CZE,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,5803480.7689773645,,annual,,
CZE,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,4324521.942041765,,annual,,
DEU,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2811226.8392623067,,annual,,
DEU,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,2574956.130851604,,annual,,
DEU,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2416029.103981728,,annual,,
DEU,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,2319742.621763017,,annual,,
DEU,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1813314.0729960552,,annual,,
DEU,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1514808.261218289,,annual,,
DEU,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1807404.9449663328,,annual,,
DEU,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1882969.641236584,,annual,,
DEU,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1421896.311814088,,annual,,
DEU,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1421896.311814088,,annual,,
DEU,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1048341.6407419688,,annual,,
DJI,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,35278.4524190174,,annual,,
DJI,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,91538.69191772307,,annual,,
DJI,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,87158.17738486691,,annual,,
DJI,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,102507.19648937264,,annual,,
DJI,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,47694.49452083533,,annual,,
DJI,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,19636.92119065569,,annual,,
DJI,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,21138.415303002384,,annual,,
DJI,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,10803.91531415496,,annual,,
DJI,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,10846.248435121506,,annual,,
DJI,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,10846.248435121506,,annual,,
DJI,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,7927.540709956825,,annual,,
DMA,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,118.7574825349876,,annual,,
DMA,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,127.25701149614392,,annual,,
DMA,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,109.01853998779548,,annual,,
DMA,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,119.92304614568924,,annual,,
DMA,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,133.43210563366185,,annual,,
DMA,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,116.00388445468964,,annual,,
DMA,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,125.98927491956812,,annual,,
DMA,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,125.12673700765588,,annual,,
DMA,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,131.21589217387736,,annual,,
DMA,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,131.2158921738774,,annual,,
DMA,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,96.37530563122138,,annual,,
DNK,power,other-energy-use,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,66240.04862477945,,annual,,
DNK,power,other-energy-use,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,71024.95133150821,,annual,,
DNK,power,other-energy-use,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,61362.40245027375,,annual,,
DNK,power,other-energy-use,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,60806.06904357382,,annual,,
DNK,power,other-energy-use,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,50040.6166344105,,annual,,
DNK,power,other-energy-use,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,47647.19730923652,,annual,,
DNK,power,other-energy-use,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,51177.40194557481,,annual,,
DNK,power,other-energy-use,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,49075.03854768402,,annual,,
DNK,power,other-energy-use,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,43839.920793419806,,annual,,
DNK,power,other-energy-use,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,43839.92079341981,,annual,,
DNK,power,other-energy-use,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,32545.08789159485,,annual,,
